date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:11	109957/109957	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2017:04:43%20GMT	https://www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:21	104028/104028	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2018:42:10%20GMT	https://www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:21	110327/110327	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:50%20GMT	https://www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:22	108646/108646	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:14:09%20GMT	https://www.buzzinteractive.co/anatomy-successful-digital-marketing-campaign/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/anatomy-successful-digital-marketing-campaign/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:22	101068/101068	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2011:22:40%20GMT	https://www.buzzinteractive.co/buzz-interactive-showcases-work-clutch/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-showcases-work-clutch/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:23	99388/99388	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:57%20GMT	https://www.buzzinteractive.co/7-effective-social-media-marketing-tips-enhance-online-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/7-effective-social-media-marketing-tips-enhance-online-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:24	216/216	---M--	200	added ('OK')	image/png	date:Wed,%2022%20May%202019%2011:26:01%20GMT	https://static1.buzzinteractive.co/wp-content/uploads/2019/05/Arrow-up.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static1.buzzinteractive.co/wp-content/uploads/2019/05/Arrow-up.png	(from https://www.buzzinteractive.co/service-marketplace-case-study/)
16:09:25	99947/99947	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:00%20GMT	https://www.buzzinteractive.co/story-of-araam/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/story-of-araam/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:25%20GMT	https://www.buzzinteractive.co/?p=16201	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index3e68.html	(from https://www.buzzinteractive.co/careers/)
16:09:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:27%20GMT	https://www.buzzinteractive.co/?p=21117	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index6294.html	(from https://www.buzzinteractive.co/digital-marketing-for-clothing-brand-case-study/)
16:09:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:27%20GMT	https://www.buzzinteractive.co/?p=18717	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexc1bc.html	(from https://www.buzzinteractive.co/service-marketplace-case-study/)
16:09:29	599466/599466	---M--	200	added ('OK')	image/png	date:Wed,%2022%20May%202019%2008:03:52%20GMT	https://static1.buzzinteractive.co/wp-content/uploads/2019/05/Header-1.png?id=19244	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static1.buzzinteractive.co/wp-content/uploads/2019/05/Header-14f0d.png	(from https://www.buzzinteractive.co/service-marketplace-case-study/)
16:09:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:29%20GMT	https://www.buzzinteractive.co/araam-case-study	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/araam-case-study	(from https://www.buzzinteractive.co/service-marketplace-case-study/)
16:09:31	238/238	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202019%2009:58:00%20GMT	https://static2.buzzinteractive.co/wp-content/uploads/2019/05/Arrow-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static2.buzzinteractive.co/wp-content/uploads/2019/05/Arrow-1.png	(from https://www.buzzinteractive.co/digital-marketing-for-hotels-case-study/)
16:09:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:32%20GMT	https://www.buzzinteractive.co/?p=19155	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index0a97.html	(from https://www.buzzinteractive.co/digital-marketing-for-hotels-case-study/)
16:09:34	467005/467005	---M--	200	added ('OK')	image/png	date:Mon,%2020%20May%202019%2010:33:26%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2019/05/Header.png?id=19159	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2019/05/Headerda78.png	(from https://www.buzzinteractive.co/digital-marketing-for-hotels-case-study/)
16:09:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:34%20GMT	https://www.buzzinteractive.co/gb-case-study	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/gb-case-study	(from https://www.buzzinteractive.co/digital-marketing-for-hotels-case-study/)
16:09:36	238/238	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Mar%202019%2010:04:39%20GMT	https://static2.buzzinteractive.co/wp-content/uploads/2019/03/Arrow-upwards.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static2.buzzinteractive.co/wp-content/uploads/2019/03/Arrow-upwards.png	(from https://www.buzzinteractive.co/uber-like-app-case-study/)
16:09:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:37%20GMT	https://www.buzzinteractive.co/?p=18850	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexa1e1.html	(from https://www.buzzinteractive.co/uber-like-app-case-study/)
16:09:40	442705/442705	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Mar%202019%2013:03:30%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2019/03/Header.png?id=18854	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2019/03/Headerce7a.png	(from https://www.buzzinteractive.co/uber-like-app-case-study/)
16:09:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:40%20GMT	https://www.buzzinteractive.co/Carruba-case-study	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/Carruba-case-study	(from https://www.buzzinteractive.co/uber-like-app-case-study/)
16:09:42	217/217	---M--	200	added ('OK')	image/png	date:Fri,%2024%20May%202019%2020:21:13%20GMT	https://static.buzzinteractive.co/wp-content/uploads/2019/05/arrow-funnel.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static.buzzinteractive.co/wp-content/uploads/2019/05/arrow-funnel.png	(from https://www.buzzinteractive.co/funnel-crm-software-case-study/)
16:09:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:43%20GMT	https://www.buzzinteractive.co/?p=18719	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index879e.html	(from https://www.buzzinteractive.co/funnel-crm-software-case-study/)
16:09:46	566354/566354	---M--	200	added ('OK')	image/png	date:Fri,%2024%20May%202019%2011:00:42%20GMT	https://static1.buzzinteractive.co/wp-content/uploads/2019/05/Header-2.png?id=19357	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static1.buzzinteractive.co/wp-content/uploads/2019/05/Header-27752.png	(from https://www.buzzinteractive.co/funnel-crm-software-case-study/)
16:09:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:46%20GMT	https://www.buzzinteractive.co/funnel-case-study	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/funnel-case-study	(from https://www.buzzinteractive.co/funnel-crm-software-case-study/)
16:09:50	91934/91934	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:13:35%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/size.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/size.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:09:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:50%20GMT	https://www.buzzinteractive.co/?p=15843	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexf7af.html	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:09:51	791/791	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fd9fdaa11b06a47648756938348cd6bd-gzip%22	https://www.buzzinteractive.co/portfolio/sadaf-arshad/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/sadaf-arshad/feed/index.html	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:09:55	678932/678932	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:03:05%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/SA-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/SA-1.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:09:57	471503/471503	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:02:40%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/SA1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/SA1.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:09:58	163259/163259	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:02:19%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/SA2-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/SA2-1.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:10:02	714215/714215	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:01:56%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/SA3.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/SA3.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:10:05	753674/753674	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:01:32%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/SA4.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/SA4.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:10:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:09%20GMT	https://www.buzzinteractive.co/?p=18980	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index00e3.html	(from https://www.buzzinteractive.co/privacy/)
16:10:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:10%20GMT	https://www.buzzinteractive.co/contact	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/contact	(from https://www.buzzinteractive.co/privacy/)
16:10:12	962013/962013	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:01:07%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/SA5.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/SA5.png	(from https://www.buzzinteractive.co/portfolio/sadaf-arshad/)
16:10:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:12%20GMT	https://www.buzzinteractive.co/contact	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/contact	(from https://www.buzzinteractive.co/privacy/)
16:10:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:15%20GMT	https://www.buzzinteractive.co/contact	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/contact	(from https://www.buzzinteractive.co/terms-of-use/)
16:10:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:15%20GMT	https://www.buzzinteractive.co/?p=18991	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexd231.html	(from https://www.buzzinteractive.co/terms-of-use/)
16:10:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:17%20GMT	https://www.buzzinteractive.co/contact	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/contact	(from https://www.buzzinteractive.co/terms-of-use/)
16:10:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:22%20GMT	https://www.buzzinteractive.co/?p=21343	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexbea4.html	(from https://www.buzzinteractive.co/enterprise-software-development-services/)
16:10:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:22%20GMT	https://www.buzzinteractive.co/master-development	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/master-development	(from https://www.buzzinteractive.co/enterprise-software-development-services/)
16:10:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:26%20GMT	https://www.buzzinteractive.co/master-development	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/master-development	(from https://www.buzzinteractive.co/ios-app-development-services/)
16:10:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:26%20GMT	https://www.buzzinteractive.co/?p=21062	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index2bd2.html	(from https://www.buzzinteractive.co/ios-app-development-services/)
16:10:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:29%20GMT	https://www.buzzinteractive.co/master-development	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/master-development.a4.delayed	(from https://www.buzzinteractive.co/android-app-development-services/)
16:10:30	0/-1	---M--	301	error ('')			https://www.buzzinteractive.co/master-development	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/master-development.a5.delayed	(from https://www.buzzinteractive.co/shopify-development-services/)
16:10:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:30%20GMT	https://www.buzzinteractive.co/?p=21093	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexadd6.html	(from https://www.buzzinteractive.co/android-app-development-services/)
16:10:30	0/-1	---M--	301	error ('')			https://www.buzzinteractive.co/master-development	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/master-development.a6.delayed	(from https://www.buzzinteractive.co/woocommerce-development-services/)
16:10:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:33%20GMT	https://www.buzzinteractive.co/?p=20932	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index5d29.html	(from https://www.buzzinteractive.co/shopify-development-services/)
16:10:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:34%20GMT	https://www.buzzinteractive.co/?p=20959	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexddf4.html	(from https://www.buzzinteractive.co/woocommerce-development-services/)
16:10:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:35%20GMT	https://www.buzzinteractive.co/?p=20587	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexa694.html	(from https://www.buzzinteractive.co/wordpress-development-services/)
16:10:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:35%20GMT	https://www.buzzinteractive.co/about-us	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/about-us.a7.delayed	(from https://www.buzzinteractive.co/wordpress-development-services/)
16:10:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:39%20GMT	https://www.buzzinteractive.co/?p=15832	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index9822.html	(from https://www.buzzinteractive.co/portfolio/goldbrick-construction/)
16:10:40	821/821	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e518b4aef3744e7b1d94926c2c74a32a-gzip%22	https://www.buzzinteractive.co/portfolio/goldbrick-construction/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/goldbrick-construction/feed/index.html	(from https://www.buzzinteractive.co/portfolio/goldbrick-construction/)
16:10:42	1967574/1967574	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:19:34%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/06/5-logo-adapts-display.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/06/5-logo-adapts-display.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-construction/)
16:10:44	1215535/1215535	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:19:03%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/06/6-logo-display.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/06/6-logo-display.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-construction/)
16:10:44	191322/191322	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:24:12%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/06/GB.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/06/GB.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-construction/)
16:10:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:10:46%20GMT	https://www.buzzinteractive.co/?p=15837	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index2234.html	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:47	189715/189715	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:13:15%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/Untitled-9-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/Untitled-9-1.png	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:48	779/779	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283cf44fe83745352afd81ed4900da881-gzip%22	https://www.buzzinteractive.co/portfolio/mecatech/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/mecatech/feed/index.html	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:51	638000/638000	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:05:33%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/MT-1-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/MT-1-1.png	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:55	1271529/1271529	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:05:09%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/MT-2-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/MT-2-1.png	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:58	2129156/2129156	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:04:43%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/MT-3-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/MT-3-1.png	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:58	20337/20337	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:03:24%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/MT-5-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/MT-5-1.png	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:10:59	913982/913982	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:03:51%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/MT-4-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/MT-4-1.png	(from https://www.buzzinteractive.co/portfolio/mecatech/)
16:11:02	228613/228613	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:10:05%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB1.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-hotels/)
16:11:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:11:02%20GMT	https://www.buzzinteractive.co/?p=103	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexe6f0.html	(from https://www.buzzinteractive.co/portfolio/goldbrick-hotels/)
16:11:03	803/803	---M-Z	200	added ('OK')	application/rss+xml	etag:%2225aee1967bd2850b7e81ffeac1422f0b-gzip%22	https://www.buzzinteractive.co/portfolio/goldbrick-hotels/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/goldbrick-hotels/feed/index.html	(from https://www.buzzinteractive.co/portfolio/goldbrick-hotels/)
16:11:05	432025/432025	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:09:45%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB2.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB2.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-hotels/)
16:11:09	947763/947763	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:09:23%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB3.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB3.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-hotels/)
16:11:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:11:11%20GMT	https://www.buzzinteractive.co/?p=21949	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index36c8.html	(from https://www.buzzinteractive.co/website-development-for-startups/)
16:11:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:11:16%20GMT	https://www.buzzinteractive.co/author/buzz-interactive/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/author/buzz-interactive/index.html	(from https://www.buzzinteractive.co/website-development-for-startups/)
16:11:20	685605/685605	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2002:08:57%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB4.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2016/07/Porfolio-GB4.png	(from https://www.buzzinteractive.co/portfolio/goldbrick-hotels/)
16:11:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:11:22%20GMT	https://www.buzzinteractive.co/?p=19891	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexa7a8.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
16:11:26	111587/111587	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2017:47:42%20GMT	https://www.buzzinteractive.co/category/web-development/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/web-development/index.html	(from https://www.buzzinteractive.co/website-development-for-startups/)
16:11:41	106018/106018	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:09%20GMT	https://www.buzzinteractive.co/category/digital-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/digital-marketing/index.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
16:11:44	94156/94156	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:13%20GMT	https://www.buzzinteractive.co/category/graphic-design/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/graphic-design/index.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
16:11:56	101059/101059	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:08:08%20GMT	https://www.buzzinteractive.co/category/web-design/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/web-design/index.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
16:12:01	96954/96954	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:00:05%20GMT	https://www.buzzinteractive.co/tag/web-design/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/web-design/index.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
